OrderID,ProductID,ProductName,ProductCategory,Month,DayOfTheMonth,PurchaseCity,QuantityOrdered,TotalRevenue
168046,3486,AAA Batteries (4-pack),Batteries,3,31,Austin,1,2.99
168051,4507,Wired Headphones,Headphone,3,21,New York City,1,11.99
168052,1644,34in Ultrawide Monitor,Monitor,3,21,Dallas,1,379.99
168053,3486,AAA Batteries (4-pack),Batteries,3,18,Atlanta,1,2.99
168054,2263,AA Batteries (4-pack),Batteries,3,13,Boston,2,7.68
168055,2264,Lightning Charging Cable,Charging Cable,3,21,San Francisco,1,14.95
168058,4507,Wired Headphones,Headphone,3,23,Los Angeles,1,11.99
168059,2264,Lightning Charging Cable,Charging Cable,3,31,San Francisco,1,14.95
168060,4507,Wired Headphones,Headphone,3,18,Austin,1,11.99
168061,2264,Lightning Charging Cable,Charging Cable,3,16,Dallas,1,14.95
168062,2629,Apple Airpods Headphones,Headphone,3,24,Los Angeles,1,150
168063,1358,Bose SoundSport Headphones,Headphone,3,25,San Francisco,1,99.99
168064,2459,Google Phone,Mobile Phone,3,31,Dallas,1,600
168066,2629,Apple Airpods Headphones,Headphone,3,16,Boston,1,150
168067,1249,27in FHD Monitor,Monitor,3,21,New York City,1,149.99
168068,1358,Bose SoundSport Headphones,Headphone,3,18,Dallas,1,99.99
168070,3486,AAA Batteries (4-pack),Batteries,3,16,Los Angeles,1,2.99
168073,2264,Lightning Charging Cable,Charging Cable,3,19,San Francisco,1,14.95
168074,3959,27in 4K Gaming Monitor,Monitor,3,19,San Francisco,1,389.99
168075,2181,iPhone,Mobile Phone,3,24,Los Angeles,1,700
168076,3486,AAA Batteries (4-pack),Batteries,3,16,Boston,4,11.96
168078,1358,Bose SoundSport Headphones,Headphone,3,18,Portland,1,99.99
168079,2181,iPhone,Mobile Phone,3,30,San Francisco,1,700
168082,2263,AA Batteries (4-pack),Batteries,3,29,Los Angeles,2,7.68
168083,2765,USB-C Charging Cable,Charging Cable,3,30,Boston,1,11.95
168086,2629,Apple Airpods Headphones,Headphone,3,30,Atlanta,1,150
168087,2181,iPhone,Mobile Phone,3,26,Austin,1,700
168088,4507,Wired Headphones,Headphone,3,25,Los Angeles,1,11.99
168090,2629,Apple Airpods Headphones,Headphone,3,21,Boston,1,150
168092,1358,Bose SoundSport Headphones,Headphone,3,29,Portland,1,99.99
168095,2263,AA Batteries (4-pack),Batteries,3,21,New York City,1,3.84
168096,3486,AAA Batteries (4-pack),Batteries,3,31,Dallas,3,8.97
168099,3959,27in 4K Gaming Monitor,Monitor,3,26,San Francisco,1,389.99
168100,2459,Google Phone,Mobile Phone,3,16,Boston,1,600
168101,2388,Flatscreen TV,Monitor,3,19,Atlanta,1,300
168104,2765,USB-C Charging Cable,Charging Cable,3,30,Dallas,1,11.95
168110,2263,AA Batteries (4-pack),Batteries,3,14,Los Angeles,1,3.84
168112,4507,Wired Headphones,Headphone,3,18,San Francisco,1,11.99
168113,1644,34in Ultrawide Monitor,Monitor,3,26,Boston,1,379.99
168115,2629,Apple Airpods Headphones,Headphone,3,14,Austin,1,150
168116,1358,Bose SoundSport Headphones,Headphone,3,19,Atlanta,1,99.99
168119,2765,USB-C Charging Cable,Charging Cable,3,18,San Francisco,1,11.95
168120,2263,AA Batteries (4-pack),Batteries,3,16,Austin,2,7.68
168124,4507,Wired Headphones,Headphone,3,20,Los Angeles,1,11.99
168125,2388,Flatscreen TV,Monitor,3,18,Austin,1,300
168126,3486,AAA Batteries (4-pack),Batteries,3,28,Boston,1,2.99
168127,2264,Lightning Charging Cable,Charging Cable,3,29,San Francisco,1,14.95
168128,3959,27in 4K Gaming Monitor,Monitor,3,14,San Francisco,1,389.99
168131,2181,iPhone,Mobile Phone,3,28,San Francisco,1,700
168132,1358,Bose SoundSport Headphones,Headphone,3,13,Seattle,1,99.99
168133,2765,USB-C Charging Cable,Charging Cable,3,27,Portland,1,11.95
168134,2458,Macbook Pro Laptop,Laptop,3,29,San Francisco,1,1700
168135,4507,Wired Headphones,Headphone,3,28,San Francisco,1,11.99
168136,2629,Apple Airpods Headphones,Headphone,3,29,New York City,1,150
168141,3486,AAA Batteries (4-pack),Batteries,3,30,New York City,1,2.99
168142,2765,USB-C Charging Cable,Charging Cable,3,23,San Francisco,1,11.95
168145,1039,ThinkPad Laptop,Laptop,3,29,Atlanta,1,999.99
168146,1358,Bose SoundSport Headphones,Headphone,3,14,San Francisco,1,99.99
168147,1249,27in FHD Monitor,Monitor,3,22,New York City,1,149.99
168150,2629,Apple Airpods Headphones,Headphone,3,14,Portland,1,150
168153,2264,Lightning Charging Cable,Charging Cable,3,17,San Francisco,1,14.95
168155,4507,Wired Headphones,Headphone,3,28,New York City,1,11.99
168156,2388,Flatscreen TV,Monitor,3,16,Atlanta,1,300
168157,2765,USB-C Charging Cable,Charging Cable,3,17,San Francisco,1,11.95
168159,2629,Apple Airpods Headphones,Headphone,3,26,San Francisco,1,150
168161,2459,Google Phone,Mobile Phone,3,25,Boston,1,600
168165,2264,Lightning Charging Cable,Charging Cable,3,29,Boston,1,14.95
168167,2629,Apple Airpods Headphones,Headphone,3,24,New York City,1,150
168170,1249,27in FHD Monitor,Monitor,3,19,San Francisco,1,149.99
168171,3486,AAA Batteries (4-pack),Batteries,3,16,New York City,1,2.99
168173,1644,34in Ultrawide Monitor,Monitor,3,24,Boston,1,379.99
168173,3486,AAA Batteries (4-pack),Batteries,3,24,Boston,1,2.99
168174,1358,Bose SoundSport Headphones,Headphone,3,28,Seattle,1,99.99
168175,3486,AAA Batteries (4-pack),Batteries,3,17,Atlanta,1,2.99
168178,1644,34in Ultrawide Monitor,Monitor,3,22,Boston,1,379.99
168179,2765,USB-C Charging Cable,Charging Cable,3,21,Portland,1,11.95
168180,2264,Lightning Charging Cable,Charging Cable,3,18,Austin,1,14.95
168181,1039,ThinkPad Laptop,Laptop,3,25,San Francisco,1,999.99
168182,4507,Wired Headphones,Headphone,3,17,Los Angeles,1,11.99
168183,2629,Apple Airpods Headphones,Headphone,3,30,Dallas,1,150
168186,4507,Wired Headphones,Headphone,3,23,New York City,1,11.99
168187,2181,iPhone,Mobile Phone,3,23,Portland,1,700
168187,2264,Lightning Charging Cable,Charging Cable,3,23,Portland,1,14.95
168188,2765,USB-C Charging Cable,Charging Cable,3,20,New York City,1,11.95
168189,3486,AAA Batteries (4-pack),Batteries,3,31,Austin,1,2.99
168190,2765,USB-C Charging Cable,Charging Cable,3,17,San Francisco,1,11.95
168191,2765,USB-C Charging Cable,Charging Cable,3,16,Boston,1,11.95
168192,2264,Lightning Charging Cable,Charging Cable,3,31,Portland,1,14.95
168193,3486,AAA Batteries (4-pack),Batteries,3,20,New York City,2,5.98
168194,1358,Bose SoundSport Headphones,Headphone,3,28,Atlanta,1,99.99
168195,2629,Apple Airpods Headphones,Headphone,3,26,Dallas,1,150
168197,1445,20in Monitor,Monitor,3,30,San Francisco,1,109.99
168198,1644,34in Ultrawide Monitor,Monitor,3,29,Portland,1,379.99
168200,2181,iPhone,Mobile Phone,3,18,San Francisco,1,700
168202,4507,Wired Headphones,Headphone,3,18,Dallas,1,11.99
168203,3486,AAA Batteries (4-pack),Batteries,3,16,San Francisco,1,2.99
168204,1445,20in Monitor,Monitor,3,31,Los Angeles,1,109.99
168205,2263,AA Batteries (4-pack),Batteries,3,20,Los Angeles,1,3.84
168206,2388,Flatscreen TV,Monitor,3,19,San Francisco,1,300
168208,2264,Lightning Charging Cable,Charging Cable,3,14,Boston,1,14.95
168209,2264,Lightning Charging Cable,Charging Cable,3,28,Boston,1,14.95
168210,1249,27in FHD Monitor,Monitor,3,18,Dallas,1,149.99
168211,2263,AA Batteries (4-pack),Batteries,3,30,Los Angeles,1,3.84
168217,1358,Bose SoundSport Headphones,Headphone,3,25,San Francisco,1,99.99
168218,2264,Lightning Charging Cable,Charging Cable,3,19,San Francisco,1,14.95
168219,2765,USB-C Charging Cable,Charging Cable,3,20,Los Angeles,1,11.95
168220,3486,AAA Batteries (4-pack),Batteries,3,20,New York City,2,5.98
168221,2263,AA Batteries (4-pack),Batteries,3,27,San Francisco,1,3.84
168222,2264,Lightning Charging Cable,Charging Cable,3,26,Austin,1,14.95
168223,4507,Wired Headphones,Headphone,3,22,Seattle,1,11.99
168224,2263,AA Batteries (4-pack),Batteries,3,26,Atlanta,1,3.84
168226,3486,AAA Batteries (4-pack),Batteries,3,20,New York City,1,2.99
168229,1358,Bose SoundSport Headphones,Headphone,3,22,Boston,1,99.99
168230,2765,USB-C Charging Cable,Charging Cable,3,20,Dallas,1,11.95
168232,2264,Lightning Charging Cable,Charging Cable,3,22,New York City,1,14.95
168233,1644,34in Ultrawide Monitor,Monitor,3,19,Los Angeles,1,379.99
168234,1445,20in Monitor,Monitor,3,16,New York City,1,109.99
168241,2264,Lightning Charging Cable,Charging Cable,3,27,San Francisco,1,14.95
168242,3959,27in 4K Gaming Monitor,Monitor,3,25,Los Angeles,1,389.99
168244,1644,34in Ultrawide Monitor,Monitor,3,30,New York City,1,379.99
168246,2459,Google Phone,Mobile Phone,3,30,San Francisco,1,600
168247,1358,Bose SoundSport Headphones,Headphone,3,31,San Francisco,1,99.99
168248,3486,AAA Batteries (4-pack),Batteries,3,21,Los Angeles,1,2.99
168250,2765,USB-C Charging Cable,Charging Cable,3,21,San Francisco,1,11.95
168252,2263,AA Batteries (4-pack),Batteries,3,23,San Francisco,1,3.84
168253,4507,Wired Headphones,Headphone,3,29,New York City,1,11.99
168255,2181,iPhone,Mobile Phone,3,23,Los Angeles,1,700
168258,3486,AAA Batteries (4-pack),Batteries,3,22,Austin,1,2.99
168259,2629,Apple Airpods Headphones,Headphone,3,30,San Francisco,1,150
168260,2264,Lightning Charging Cable,Charging Cable,3,18,San Francisco,1,14.95
168261,1644,34in Ultrawide Monitor,Monitor,3,15,San Francisco,1,379.99
168262,3486,AAA Batteries (4-pack),Batteries,3,15,Austin,1,2.99
168264,1249,27in FHD Monitor,Monitor,3,31,Boston,1,149.99
168266,2263,AA Batteries (4-pack),Batteries,3,17,San Francisco,1,3.84
168267,2629,Apple Airpods Headphones,Headphone,3,16,Atlanta,1,150
168269,2629,Apple Airpods Headphones,Headphone,3,29,New York City,1,150
168271,2263,AA Batteries (4-pack),Batteries,3,29,Austin,1,3.84
168273,4507,Wired Headphones,Headphone,3,15,Atlanta,2,23.98
168274,2629,Apple Airpods Headphones,Headphone,3,18,Boston,1,150
168277,2629,Apple Airpods Headphones,Headphone,3,18,San Francisco,1,150
168278,4507,Wired Headphones,Headphone,3,14,Seattle,1,11.99
168279,1644,34in Ultrawide Monitor,Monitor,3,19,Los Angeles,1,379.99
168280,2264,Lightning Charging Cable,Charging Cable,3,23,Seattle,1,14.95
168282,2765,USB-C Charging Cable,Charging Cable,3,16,Boston,1,11.95
168282,2388,Flatscreen TV,Monitor,3,16,Boston,2,600
168283,2629,Apple Airpods Headphones,Headphone,3,15,Boston,1,150
168284,4507,Wired Headphones,Headphone,3,25,Seattle,1,11.99
168286,1358,Bose SoundSport Headphones,Headphone,3,15,Atlanta,1,99.99
168288,2765,USB-C Charging Cable,Charging Cable,3,27,Los Angeles,1,11.95
168289,2263,AA Batteries (4-pack),Batteries,3,24,Boston,1,3.84
168290,3486,AAA Batteries (4-pack),Batteries,3,19,Los Angeles,1,2.99
168291,1358,Bose SoundSport Headphones,Headphone,3,15,Seattle,1,99.99
168292,2264,Lightning Charging Cable,Charging Cable,3,20,Los Angeles,1,14.95
168293,1644,34in Ultrawide Monitor,Monitor,3,14,Portland,1,379.99
168294,2263,AA Batteries (4-pack),Batteries,3,30,Boston,1,3.84
168298,2765,USB-C Charging Cable,Charging Cable,3,20,Dallas,1,11.95
168299,3486,AAA Batteries (4-pack),Batteries,3,31,Los Angeles,1,2.99
168301,2765,USB-C Charging Cable,Charging Cable,3,15,Seattle,1,11.95
168302,4507,Wired Headphones,Headphone,3,25,New York City,1,11.99
168304,1358,Bose SoundSport Headphones,Headphone,3,17,Portland,1,99.99
168306,2263,AA Batteries (4-pack),Batteries,3,25,Los Angeles,1,3.84
168307,3486,AAA Batteries (4-pack),Batteries,3,16,Los Angeles,2,5.98
168309,2629,Apple Airpods Headphones,Headphone,3,26,New York City,1,150
168311,2765,USB-C Charging Cable,Charging Cable,3,28,Los Angeles,1,11.95
168312,4507,Wired Headphones,Headphone,3,31,Los Angeles,1,11.99
168315,2263,AA Batteries (4-pack),Batteries,3,15,Portland,2,7.68
168317,2264,Lightning Charging Cable,Charging Cable,3,27,New York City,1,14.95
168321,2263,AA Batteries (4-pack),Batteries,3,31,San Francisco,1,3.84
168322,3486,AAA Batteries (4-pack),Batteries,3,28,Los Angeles,1,2.99
168324,1249,27in FHD Monitor,Monitor,3,27,Los Angeles,1,149.99
168325,2263,AA Batteries (4-pack),Batteries,3,23,San Francisco,1,3.84
168327,2629,Apple Airpods Headphones,Headphone,3,19,San Francisco,1,150
168331,3486,AAA Batteries (4-pack),Batteries,3,16,Los Angeles,2,5.98
168333,2629,Apple Airpods Headphones,Headphone,3,28,San Francisco,1,150
168333,3486,AAA Batteries (4-pack),Batteries,3,28,San Francisco,1,2.99
168334,2765,USB-C Charging Cable,Charging Cable,3,18,Austin,2,23.9
168335,4507,Wired Headphones,Headphone,3,29,Los Angeles,1,11.99
168336,2629,Apple Airpods Headphones,Headphone,3,20,New York City,1,150
168338,3959,27in 4K Gaming Monitor,Monitor,3,29,Austin,1,389.99
168339,2264,Lightning Charging Cable,Charging Cable,3,30,Boston,1,14.95
168342,3486,AAA Batteries (4-pack),Batteries,3,14,Boston,2,5.98
168344,2263,AA Batteries (4-pack),Batteries,3,19,Atlanta,1,3.84
168345,2263,AA Batteries (4-pack),Batteries,3,26,San Francisco,1,3.84
168347,3486,AAA Batteries (4-pack),Batteries,3,16,Los Angeles,4,11.96
168350,2765,USB-C Charging Cable,Charging Cable,3,31,San Francisco,1,11.95
168351,2765,USB-C Charging Cable,Charging Cable,3,25,San Francisco,1,11.95
168353,2458,Macbook Pro Laptop,Laptop,3,20,Atlanta,1,1700
168354,2629,Apple Airpods Headphones,Headphone,3,23,Los Angeles,1,150
168357,3486,AAA Batteries (4-pack),Batteries,3,13,San Francisco,1,2.99
168360,2264,Lightning Charging Cable,Charging Cable,3,19,Los Angeles,1,14.95
168361,1249,27in FHD Monitor,Monitor,3,13,New York City,1,149.99
168372,2629,Apple Airpods Headphones,Headphone,3,16,Dallas,1,150
168373,2765,USB-C Charging Cable,Charging Cable,3,23,San Francisco,1,11.95
168374,2388,Flatscreen TV,Monitor,3,25,Boston,1,300
168375,2629,Apple Airpods Headphones,Headphone,3,24,San Francisco,1,150
168376,2181,iPhone,Mobile Phone,3,28,Los Angeles,1,700
168376,2629,Apple Airpods Headphones,Headphone,3,28,Los Angeles,1,150
168380,2264,Lightning Charging Cable,Charging Cable,3,29,Seattle,1,14.95
168380,3486,AAA Batteries (4-pack),Batteries,3,29,Seattle,2,5.98
168381,3959,27in 4K Gaming Monitor,Monitor,3,29,San Francisco,1,389.99
168383,2765,USB-C Charging Cable,Charging Cable,3,28,Boston,1,11.95
168385,2263,AA Batteries (4-pack),Batteries,3,23,Los Angeles,2,7.68
168387,2263,AA Batteries (4-pack),Batteries,3,20,New York City,1,3.84
168388,2264,Lightning Charging Cable,Charging Cable,3,24,San Francisco,1,14.95
168389,2765,USB-C Charging Cable,Charging Cable,3,17,San Francisco,1,11.95
168390,2264,Lightning Charging Cable,Charging Cable,3,24,Seattle,1,14.95
168391,1358,Bose SoundSport Headphones,Headphone,3,16,Atlanta,1,99.99
168394,2629,Apple Airpods Headphones,Headphone,3,28,Boston,1,150
168395,3486,AAA Batteries (4-pack),Batteries,3,15,Austin,3,8.97
168396,2458,Macbook Pro Laptop,Laptop,3,13,Boston,1,1700
168397,2765,USB-C Charging Cable,Charging Cable,3,26,Los Angeles,1,11.95
168399,2264,Lightning Charging Cable,Charging Cable,3,20,Portland,1,14.95
168400,2388,Flatscreen TV,Monitor,3,24,Dallas,1,300
168401,2459,Google Phone,Mobile Phone,3,24,Austin,1,600
168403,2264,Lightning Charging Cable,Charging Cable,3,29,Los Angeles,1,14.95
168408,2264,Lightning Charging Cable,Charging Cable,3,30,San Francisco,1,14.95
168409,2629,Apple Airpods Headphones,Headphone,3,15,San Francisco,1,150
168410,3486,AAA Batteries (4-pack),Batteries,3,21,Austin,1,2.99
168414,1358,Bose SoundSport Headphones,Headphone,3,23,San Francisco,1,99.99
168415,2264,Lightning Charging Cable,Charging Cable,3,13,New York City,1,14.95
168417,2181,iPhone,Mobile Phone,3,15,New York City,1,700
168418,2765,USB-C Charging Cable,Charging Cable,3,14,Boston,1,11.95
168420,1358,Bose SoundSport Headphones,Headphone,3,27,Austin,1,99.99
168422,1644,34in Ultrawide Monitor,Monitor,3,28,Atlanta,1,379.99
168423,2264,Lightning Charging Cable,Charging Cable,3,15,New York City,1,14.95
168427,4507,Wired Headphones,Headphone,3,31,Los Angeles,1,11.99
168429,1249,27in FHD Monitor,Monitor,3,14,Austin,1,149.99
168431,3486,AAA Batteries (4-pack),Batteries,3,20,Seattle,2,5.98
168432,3486,AAA Batteries (4-pack),Batteries,3,24,San Francisco,1,2.99
168434,1644,34in Ultrawide Monitor,Monitor,3,22,San Francisco,1,379.99
168435,3486,AAA Batteries (4-pack),Batteries,3,20,Seattle,2,5.98
168436,2264,Lightning Charging Cable,Charging Cable,3,16,San Francisco,1,14.95
168436,1358,Bose SoundSport Headphones,Headphone,3,16,San Francisco,1,99.99
168437,1358,Bose SoundSport Headphones,Headphone,3,26,Boston,1,99.99
168438,2459,Google Phone,Mobile Phone,3,13,New York City,1,600
168439,2264,Lightning Charging Cable,Charging Cable,3,18,Portland,1,14.95
168440,1644,34in Ultrawide Monitor,Monitor,3,19,Atlanta,1,379.99
168441,1249,27in FHD Monitor,Monitor,3,16,San Francisco,1,149.99
168442,4507,Wired Headphones,Headphone,3,13,Boston,1,11.99
168443,3959,27in 4K Gaming Monitor,Monitor,3,13,San Francisco,1,389.99
168445,2629,Apple Airpods Headphones,Headphone,3,15,Portland,1,150
168447,4507,Wired Headphones,Headphone,3,30,Los Angeles,2,23.98
168449,4507,Wired Headphones,Headphone,3,23,Austin,2,23.98
168450,3959,27in 4K Gaming Monitor,Monitor,3,26,New York City,1,389.99
168451,1644,34in Ultrawide Monitor,Monitor,3,27,New York City,1,379.99
168452,2458,Macbook Pro Laptop,Laptop,3,18,Austin,1,1700
168453,2264,Lightning Charging Cable,Charging Cable,3,23,New York City,2,29.9
168454,2181,iPhone,Mobile Phone,3,27,San Francisco,1,700
168456,2263,AA Batteries (4-pack),Batteries,3,14,Portland,2,7.68
168457,1644,34in Ultrawide Monitor,Monitor,3,27,New York City,1,379.99
168461,3959,27in 4K Gaming Monitor,Monitor,3,26,Los Angeles,1,389.99
168463,2264,Lightning Charging Cable,Charging Cable,3,15,New York City,1,14.95
168464,3486,AAA Batteries (4-pack),Batteries,3,24,San Francisco,1,2.99
168468,2388,Flatscreen TV,Monitor,3,19,San Francisco,1,300
168469,1249,27in FHD Monitor,Monitor,3,19,Portland,1,149.99
168471,1249,27in FHD Monitor,Monitor,3,20,Atlanta,1,149.99
168473,2765,USB-C Charging Cable,Charging Cable,3,20,Los Angeles,1,11.95
168475,3959,27in 4K Gaming Monitor,Monitor,3,17,San Francisco,1,389.99
168476,2459,Google Phone,Mobile Phone,3,27,Los Angeles,1,600
168479,2263,AA Batteries (4-pack),Batteries,3,20,Portland,1,3.84
168480,1249,27in FHD Monitor,Monitor,3,17,San Francisco,1,149.99
168481,2629,Apple Airpods Headphones,Headphone,3,16,Seattle,1,150
168483,4507,Wired Headphones,Headphone,3,27,Los Angeles,1,11.99
168484,1249,27in FHD Monitor,Monitor,3,15,New York City,1,149.99
168486,2629,Apple Airpods Headphones,Headphone,3,16,Atlanta,1,150
168487,2263,AA Batteries (4-pack),Batteries,3,25,Portland,1,3.84
168489,2765,USB-C Charging Cable,Charging Cable,3,18,Los Angeles,1,11.95
168490,2264,Lightning Charging Cable,Charging Cable,3,22,Los Angeles,1,14.95
168492,3486,AAA Batteries (4-pack),Batteries,3,17,Los Angeles,2,5.98
168493,2264,Lightning Charging Cable,Charging Cable,3,16,Los Angeles,1,14.95
168499,4507,Wired Headphones,Headphone,3,21,New York City,1,11.99
168500,2264,Lightning Charging Cable,Charging Cable,3,31,San Francisco,1,14.95
168502,3486,AAA Batteries (4-pack),Batteries,3,24,San Francisco,1,2.99
168506,2263,AA Batteries (4-pack),Batteries,3,19,Los Angeles,2,7.68
168507,2263,AA Batteries (4-pack),Batteries,3,29,Dallas,1,3.84
168508,4507,Wired Headphones,Headphone,3,13,San Francisco,1,11.99
168511,2765,USB-C Charging Cable,Charging Cable,3,13,Boston,1,11.95
168512,2629,Apple Airpods Headphones,Headphone,3,30,Austin,1,150
168513,2458,Macbook Pro Laptop,Laptop,3,28,Los Angeles,1,1700
168514,2629,Apple Airpods Headphones,Headphone,3,25,Austin,1,150
168516,3639,LG Dryer,Dryer,3,31,Atlanta,1,600
168517,2629,Apple Airpods Headphones,Headphone,3,25,New York City,2,300
168518,2264,Lightning Charging Cable,Charging Cable,3,25,New York City,1,14.95
168519,2263,AA Batteries (4-pack),Batteries,3,19,Boston,1,3.84
168521,3486,AAA Batteries (4-pack),Batteries,3,24,Dallas,1,2.99
168522,2263,AA Batteries (4-pack),Batteries,3,14,Portland,2,7.68
168523,2264,Lightning Charging Cable,Charging Cable,3,31,Boston,1,14.95
168524,1249,27in FHD Monitor,Monitor,3,21,Atlanta,1,149.99
168526,1358,Bose SoundSport Headphones,Headphone,3,14,San Francisco,1,99.99
168528,3486,AAA Batteries (4-pack),Batteries,3,24,Los Angeles,3,8.97
168529,1358,Bose SoundSport Headphones,Headphone,3,23,San Francisco,1,99.99
168533,1644,34in Ultrawide Monitor,Monitor,3,28,San Francisco,1,379.99
168535,4507,Wired Headphones,Headphone,3,20,Atlanta,2,23.98
168536,2263,AA Batteries (4-pack),Batteries,3,25,Los Angeles,1,3.84
168538,2629,Apple Airpods Headphones,Headphone,3,30,Los Angeles,1,150
168541,2459,Google Phone,Mobile Phone,3,28,San Francisco,1,600
168544,3486,AAA Batteries (4-pack),Batteries,3,17,Boston,1,2.99
168545,2765,USB-C Charging Cable,Charging Cable,3,18,Atlanta,1,11.95
168546,2388,Flatscreen TV,Monitor,3,19,Dallas,1,300
168547,1358,Bose SoundSport Headphones,Headphone,3,20,Dallas,1,99.99
168548,4507,Wired Headphones,Headphone,3,20,Dallas,1,11.99
168550,1644,34in Ultrawide Monitor,Monitor,3,21,Seattle,1,379.99
168553,1039,ThinkPad Laptop,Laptop,3,17,San Francisco,1,999.99
168554,2181,iPhone,Mobile Phone,3,22,Atlanta,1,700
168561,2181,iPhone,Mobile Phone,3,27,San Francisco,1,700
168561,2264,Lightning Charging Cable,Charging Cable,3,27,San Francisco,1,14.95
168563,4507,Wired Headphones,Headphone,3,27,Boston,2,23.98
168565,4507,Wired Headphones,Headphone,3,17,San Francisco,1,11.99
168566,2264,Lightning Charging Cable,Charging Cable,3,30,Seattle,1,14.95
168567,2629,Apple Airpods Headphones,Headphone,3,26,Portland,1,150
168568,1445,20in Monitor,Monitor,3,31,Austin,1,109.99
168569,2181,iPhone,Mobile Phone,3,27,Austin,1,700
168570,1249,27in FHD Monitor,Monitor,3,22,Atlanta,1,149.99
168571,2629,Apple Airpods Headphones,Headphone,3,25,Portland,1,150
168573,2264,Lightning Charging Cable,Charging Cable,3,27,New York City,1,14.95
168574,2264,Lightning Charging Cable,Charging Cable,3,13,San Francisco,1,14.95
168578,2458,Macbook Pro Laptop,Laptop,3,25,Los Angeles,1,1700
168581,2765,USB-C Charging Cable,Charging Cable,3,21,Los Angeles,1,11.95
168582,1249,27in FHD Monitor,Monitor,3,27,Los Angeles,1,149.99
168583,4507,Wired Headphones,Headphone,3,30,San Francisco,1,11.99
168584,3486,AAA Batteries (4-pack),Batteries,3,14,Los Angeles,3,8.97
168587,1249,27in FHD Monitor,Monitor,3,22,San Francisco,1,149.99
168588,2629,Apple Airpods Headphones,Headphone,3,20,Boston,1,150
168590,2459,Google Phone,Mobile Phone,3,16,New York City,1,600
168591,4507,Wired Headphones,Headphone,3,20,Los Angeles,1,11.99
168592,4507,Wired Headphones,Headphone,3,21,Los Angeles,2,23.98
168593,1358,Bose SoundSport Headphones,Headphone,3,22,Boston,1,99.99
168594,2459,Google Phone,Mobile Phone,3,16,Los Angeles,1,600
168596,1249,27in FHD Monitor,Monitor,3,21,Los Angeles,1,149.99
168598,2765,USB-C Charging Cable,Charging Cable,3,18,San Francisco,1,11.95
168600,2765,USB-C Charging Cable,Charging Cable,3,23,Seattle,1,11.95
168602,4507,Wired Headphones,Headphone,3,30,Portland,1,11.99
168603,2459,Google Phone,Mobile Phone,3,15,San Francisco,1,600
168604,2459,Google Phone,Mobile Phone,3,25,Los Angeles,1,600
168604,2765,USB-C Charging Cable,Charging Cable,3,25,Los Angeles,1,11.95
168605,2629,Apple Airpods Headphones,Headphone,3,17,San Francisco,1,150
168607,2181,iPhone,Mobile Phone,3,20,Dallas,1,700
168607,2629,Apple Airpods Headphones,Headphone,3,20,Dallas,1,150
168607,1358,Bose SoundSport Headphones,Headphone,3,20,Dallas,1,99.99
168608,2263,AA Batteries (4-pack),Batteries,3,25,Portland,1,3.84
168611,2263,AA Batteries (4-pack),Batteries,3,24,Boston,1,3.84
168613,1249,27in FHD Monitor,Monitor,3,13,Portland,1,149.99
168614,2388,Flatscreen TV,Monitor,3,15,Boston,1,300
168617,3959,27in 4K Gaming Monitor,Monitor,3,18,New York City,1,389.99
168618,2264,Lightning Charging Cable,Charging Cable,3,25,New York City,1,14.95
168619,2765,USB-C Charging Cable,Charging Cable,3,21,Los Angeles,1,11.95
168621,1039,ThinkPad Laptop,Laptop,3,23,San Francisco,1,999.99
168623,4507,Wired Headphones,Headphone,3,28,San Francisco,1,11.99
168625,2765,USB-C Charging Cable,Charging Cable,3,19,Dallas,1,11.95
168627,2263,AA Batteries (4-pack),Batteries,3,13,San Francisco,1,3.84
168628,2388,Flatscreen TV,Monitor,3,14,San Francisco,1,300
168629,1249,27in FHD Monitor,Monitor,3,17,Seattle,1,149.99
168630,3959,27in 4K Gaming Monitor,Monitor,3,21,Seattle,1,389.99
168632,3486,AAA Batteries (4-pack),Batteries,3,31,Los Angeles,1,2.99
168633,2388,Flatscreen TV,Monitor,3,27,Atlanta,1,300
168635,2458,Macbook Pro Laptop,Laptop,3,29,Los Angeles,1,1700
168637,3486,AAA Batteries (4-pack),Batteries,3,31,Boston,1,2.99
168639,2263,AA Batteries (4-pack),Batteries,3,13,Los Angeles,1,3.84
168640,1039,ThinkPad Laptop,Laptop,3,15,Los Angeles,1,999.99
168641,2765,USB-C Charging Cable,Charging Cable,3,28,Boston,1,11.95
168642,2264,Lightning Charging Cable,Charging Cable,3,26,San Francisco,1,14.95
168643,1644,34in Ultrawide Monitor,Monitor,3,29,New York City,1,379.99
168644,1249,27in FHD Monitor,Monitor,3,15,Boston,1,149.99
168645,1358,Bose SoundSport Headphones,Headphone,3,19,Portland,1,99.99
168648,3486,AAA Batteries (4-pack),Batteries,3,19,San Francisco,1,2.99
168649,2264,Lightning Charging Cable,Charging Cable,3,19,Los Angeles,1,14.95
168650,3486,AAA Batteries (4-pack),Batteries,3,15,Los Angeles,1,2.99
168653,2458,Macbook Pro Laptop,Laptop,3,26,Seattle,1,1700
168654,2264,Lightning Charging Cable,Charging Cable,3,22,Atlanta,1,14.95
168655,1358,Bose SoundSport Headphones,Headphone,3,28,Atlanta,1,99.99
168656,1644,34in Ultrawide Monitor,Monitor,3,25,New York City,1,379.99
